-18.917, 17.895, 100
-20.468, 19.157, 100
-22.019, 20.419, 100
-23.57, 21.682, 100
-25.122, 22.944, 100
-26.673, 24.207, 100
-28.224, 25.469, 100
-29.775, 26.732, 100
-31.326, 27.994, 100
-32.877, 29.257, 100
-34.429, 30.519, 100
-35.98, 31.782, 100
-37.531, 33.044, 100
-39.082, 34.307, 100
-40.633, 35.569, 100
-42.184, 36.832, 100
-43.736, 38.094, 100
-45.287, 39.357, 100
-46.838, 40.619, 100
-48.389, 41.882, 100
-49.94, 43.144, 100
-51.492, 44.407, 100
-53.043, 45.669, 100
-54.594, 46.932, 100
-56.593, 46.935, 100
-58.593, 46.935, 100
-59.657, 46.935, 100
-57.657, 46.935, 100
-55.657, 46.935, 100
-54.598, 47.876, 100
-54.598, 49.876, 100
-54.598, 51.876, 100
-54.598, 53.876, 100
-54.598, 55.876, 100
-54.598, 57.876, 100
-54.598, 59.876, 100
-53.884, 61.162, 100
-51.884, 61.162, 100
-49.884, 61.162, 100
-47.884, 61.162, 100
-45.884, 61.162, 100
-43.884, 61.162, 100
-41.884, 61.162, 100
-39.884, 61.162, 100
-37.884, 61.162, 100
-35.884, 61.162, 100
-33.884, 61.162, 100
-31.884, 61.162, 100
-29.884, 61.162, 100
-27.884, 61.162, 100
-25.884, 61.162, 100
-23.884, 61.162, 100
-21.884, 61.162, 100
-19.884, 61.162, 100
-17.884, 61.162, 100
-15.884, 61.162, 100
-13.884, 61.162, 100
-11.884, 61.162, 100
-9.884, 61.162, 100
-7.884, 61.162, 100
-5.884, 61.162, 100
-3.884, 61.162, 100
-1.884, 61.162, 100
0.116, 61.162, 100
2.116, 61.162, 100
4.116, 61.162, 100
6.116, 61.162, 100
8.116, 61.162, 100
10.116, 61.162, 100
12.116, 61.162, 100
14.116, 61.162, 100
16.116, 61.162, 100
18.116, 61.162, 100
20.116, 61.162, 100
22.116, 61.162, 100
24.116, 61.162, 100
26.116, 61.162, 100
28.116, 61.162, 100
30.116, 61.162, 100
32.116, 61.162, 100
34.116, 61.162, 100
34.247, 59.293, 100
34.247, 57.293, 100
34.247, 55.293, 100
34.247, 53.293, 100
34.247, 51.293, 100
34.247, 49.293, 100
34.247, 47.293, 100
32.605, 46.935, 100
30.605, 46.935, 100
31.645, 46.935, 100
33.645, 46.935, 100
35.645, 46.935, 100
37.645, 46.935, 100
39.645, 46.935, 100
41.645, 46.935, 100
43.645, 46.935, 100
45.645, 46.935, 100
47.645, 46.935, 100
49.645, 46.935, 100
51.645, 46.935, 100
53.645, 46.935, 100
55.645, 46.935, 100
57.645, 46.935, 100
59.645, 46.935, 100
58.605, 46.935, 100
56.605, 46.935, 100
54.605, 46.935, 100
52.605, 46.935, 100
50.605, 46.935, 100
48.605, 46.935, 100
46.605, 46.935, 100
44.605, 46.935, 100
42.605, 46.935, 100
40.605, 46.935, 100
38.605, 46.935, 100
36.605, 46.935, 100
34.605, 46.935, 100
32.605, 46.935, 100
30.605, 46.935, 100
31.645, 46.935, 100
33.645, 46.935, 100
33.674, 45.66, 100
32.855, 43.836, 100
32.036, 42.011, 100
31.216, 40.187, 100
30.397, 38.362, 100
29.578, 36.538, 100
28.758, 34.713, 100
27.936, 32.89, 100
27.11, 31.069, 100
26.285, 29.247, 100
25.46, 27.425, 100
24.634, 25.603, 100
23.782, 23.856, 100
21.986, 24.736, 100
20.19, 25.615, 100
18.393, 26.495, 100
16.597, 27.374, 100
14.801, 28.254, 100
13.004, 29.133, 100
11.208, 30.013, 100
9.412, 30.892, 100
7.616, 31.771, 100
